Country,Region/State,Zip/Postal Code,Weight (and above),Shipping Price
DZ  ,*,*,11.51,5987
DZ  ,*,*,12.01,6048
DZ  ,*,*,12.51,6110
DZ  ,*,*,13.01,6171
DZ  ,*,*,13.51,6233
DZ  ,*,*,14.01,6295
DZ  ,*,*,14.51,6356
DZ  ,*,*,15.01,6418
DZ  ,*,*,15.51,6479
DZ  ,*,*,16.01,6541
DZ  ,*,*,16.51,6602
DZ  ,*,*,17.01,6664
DZ  ,*,*,17.51,6725
DZ  ,*,*,18.01,6787
DZ  ,*,*,18.51,6848
DZ  ,*,*,19.01,6910
DZ  ,*,*,19.51,6971
DZ  ,*,*,20.01,7096
DZ  ,*,*,21.01,7220
DZ  ,*,*,22.01,7344
DZ  ,*,*,23.01,7468
DZ  ,*,*,24.01,7593
DZ  ,*,*,25.01,7717
DZ  ,*,*,26.01,7841
DZ  ,*,*,27.01,7966
DZ  ,*,*,28.01,8090
DZ  ,*,*,29.01,8214
AS  ,*,*,0,1566
AS  ,*,*,0.51,1813
AS  ,*,*,1.01,2060
AS  ,*,*,1.51,2308
AS  ,*,*,2.01,2555
AS  ,*,*,2.51,2802
AS  ,*,*,3.01,3050
AS  ,*,*,3.51,3297
AS  ,*,*,4.01,3544
AS  ,*,*,4.51,3792
AS  ,*,*,5.01,3965
AS  ,*,*,5.51,4139
AS  ,*,*,6.01,4312
AS  ,*,*,6.51,4486
AS  ,*,*,7.01,4659
AS  ,*,*,7.51,4833
AS  ,*,*,8.01,5006
AS  ,*,*,8.51,5180
AS  ,*,*,9.01,5353
AS  ,*,*,9.51,5527
AS  ,*,*,10.01,5802
AS  ,*,*,10.51,5864
AS  ,*,*,11.01,5925
AS  ,*,*,11.51,5987
AS  ,*,*,12.01,6048
AS  ,*,*,12.51,6110
AS  ,*,*,13.01,6171
AS  ,*,*,13.51,6233
AS  ,*,*,14.01,6295
AS  ,*,*,14.51,6356
AS  ,*,*,15.01,6418
AS  ,*,*,15.51,6479
AS  ,*,*,16.01,6541
AS  ,*,*,16.51,6602
AS  ,*,*,17.01,6664
AS  ,*,*,17.51,6725
AS  ,*,*,18.01,6787
AS  ,*,*,18.51,6848
AS  ,*,*,19.01,6910
AS  ,*,*,19.51,6971
AS  ,*,*,20.01,7096
AS  ,*,*,21.01,7220
AS  ,*,*,22.01,7344
AS  ,*,*,23.01,7468
AS  ,*,*,24.01,7593
AS  ,*,*,25.01,7717
AS  ,*,*,26.01,7841
AS  ,*,*,27.01,7966
AS  ,*,*,28.01,8090
AS  ,*,*,29.01,8214
AD  ,*,*,0,1566
AD  ,*,*,0.51,1813
AD  ,*,*,1.01,2060
AD  ,*,*,1.51,2308
AD  ,*,*,2.01,2555
AD  ,*,*,2.51,2802
AD  ,*,*,3.01,3050
AD  ,*,*,3.51,3297
AD  ,*,*,4.01,3544
AD  ,*,*,4.51,3792
AD  ,*,*,5.01,3965
AD  ,*,*,5.51,4139
AD  ,*,*,6.01,4312
AD  ,*,*,6.51,4486
AD  ,*,*,7.01,4659
AD  ,*,*,7.51,4833
AD  ,*,*,8.01,5006
AD  ,*,*,8.51,5180
AD  ,*,*,9.01,5353
AD  ,*,*,9.51,5527
AD  ,*,*,10.01,5802
AD  ,*,*,10.51,5864
AD  ,*,*,11.01,5925
AD  ,*,*,11.51,5987
AD  ,*,*,12.01,6048
AD  ,*,*,12.51,6110
AD  ,*,*,13.01,6171
AD  ,*,*,13.51,6233
AD  ,*,*,14.01,6295
AD  ,*,*,14.51,6356
AD  ,*,*,15.01,6418
AD  ,*,*,15.51,6479
AD  ,*,*,16.01,6541
AD  ,*,*,16.51,6602
AD  ,*,*,17.01,6664
AD  ,*,*,17.51,6725
AD  ,*,*,18.01,6787
AD  ,*,*,18.51,6848
AD  ,*,*,19.01,6910
AD  ,*,*,19.51,6971
AD  ,*,*,20.01,7096
AD  ,*,*,21.01,7220
AD  ,*,*,22.01,7344
AD  ,*,*,23.01,7468
AD  ,*,*,24.01,7593
AD  ,*,*,25.01,7717
AD  ,*,*,26.01,7841
AD  ,*,*,27.01,7966
AD  ,*,*,28.01,8090
AD  ,*,*,29.01,8214
AO  ,*,*,0,1566
AO  ,*,*,0.51,1813
AO  ,*,*,1.01,2060
AO  ,*,*,1.51,2308
AO  ,*,*,2.01,2555
AO  ,*,*,2.51,2802
AO  ,*,*,3.01,3050
AO  ,*,*,3.51,3297
AO  ,*,*,4.01,3544
AO  ,*,*,4.51,3792
AO  ,*,*,5.01,3965
AO  ,*,*,5.51,4139
AO  ,*,*,6.01,4312
AO  ,*,*,6.51,4486
AO  ,*,*,7.01,4659
AO  ,*,*,7.51,4833
AO  ,*,*,8.01,5006
AO  ,*,*,8.51,5180
AO  ,*,*,9.01,5353
AO  ,*,*,9.51,5527
AO  ,*,*,10.01,5802
AO  ,*,*,10.51,5864
AO  ,*,*,11.01,5925
AO  ,*,*,11.51,5987
AO  ,*,*,12.01,6048
AO  ,*,*,12.51,6110
AO  ,*,*,13.01,6171
AO  ,*,*,13.51,6233
AO  ,*,*,14.01,6295
AO  ,*,*,14.51,6356
AO  ,*,*,15.01,6418
AO  ,*,*,15.51,6479
AO  ,*,*,16.01,6541
AO  ,*,*,16.51,6602
AO  ,*,*,17.01,6664
AO  ,*,*,17.51,6725
AO  ,*,*,18.01,6787
AO  ,*,*,18.51,6848
AO  ,*,*,19.01,6910
AO  ,*,*,19.51,6971
AO  ,*,*,20.01,7096
AO  ,*,*,21.01,7220
AO  ,*,*,22.01,7344
AO  ,*,*,23.01,7468
AO  ,*,*,24.01,7593
AO  ,*,*,25.01,7717
AO  ,*,*,26.01,7841
AO  ,*,*,27.01,7966
AO  ,*,*,28.01,8090
AO  ,*,*,29.01,8214
AI  ,*,*,0,1566
AI  ,*,*,0.51,1813
AI  ,*,*,1.01,2060
AI  ,*,*,1.51,2308
AI  ,*,*,2.01,2555
AI  ,*,*,2.51,2802
AI  ,*,*,3.01,3050
AI  ,*,*,3.51,3297
AI  ,*,*,4.01,3544
AI  ,*,*,4.51,3792
AI  ,*,*,5.01,3965
AI  ,*,*,5.51,4139
AI  ,*,*,6.01,4312
AI  ,*,*,6.51,4486
AI  ,*,*,7.01,4659
AI  ,*,*,7.51,4833
AI  ,*,*,8.01,5006
AI  ,*,*,8.51,5180
AI  ,*,*,9.01,5353
AI  ,*,*,9.51,5527
AI  ,*,*,10.01,5802
AI  ,*,*,10.51,5864
AI  ,*,*,11.01,5925
AI  ,*,*,11.51,5987
AI  ,*,*,12.01,6048
AI  ,*,*,12.51,6110
AI  ,*,*,13.01,6171
AI  ,*,*,13.51,6233
AI  ,*,*,14.01,6295
AI  ,*,*,14.51,6356
AI  ,*,*,15.01,6418
AI  ,*,*,15.51,6479
AI  ,*,*,16.01,6541
AI  ,*,*,16.51,6602
AI  ,*,*,17.01,6664
AI  ,*,*,17.51,6725
AI  ,*,*,18.01,6787
AI  ,*,*,18.51,6848
AI  ,*,*,19.01,6910
AI  ,*,*,19.51,6971
AI  ,*,*,20.01,7096
AI  ,*,*,21.01,7220
AI  ,*,*,22.01,7344
AI  ,*,*,23.01,7468
AI  ,*,*,24.01,7593
AI  ,*,*,25.01,7717
AI  ,*,*,26.01,7841
AI  ,*,*,27.01,7966
AI  ,*,*,28.01,8090
AI  ,*,*,29.01,8214
AG  ,*,*,0,1566
AG  ,*,*,0.51,1813
AG  ,*,*,1.01,2060
AG  ,*,*,1.51,2308
AG  ,*,*,2.01,2555
AG  ,*,*,2.51,2802
AG  ,*,*,3.01,3050
AG  ,*,*,3.51,3297
AG  ,*,*,4.01,3544
AG  ,*,*,4.51,3792
AG  ,*,*,5.01,3965
AG  ,*,*,5.51,4139
AG  ,*,*,6.01,4312
AG  ,*,*,6.51,4486
AG  ,*,*,7.01,4659
AG  ,*,*,7.51,4833
AG  ,*,*,8.01,5006
AG  ,*,*,8.51,5180
AG  ,*,*,9.01,5353
AG  ,*,*,9.51,5527
AG  ,*,*,10.01,5802
AG  ,*,*,10.51,5864
AG  ,*,*,11.01,5925
AG  ,*,*,11.51,5987
AG  ,*,*,12.01,6048
AG  ,*,*,12.51,6110
AG  ,*,*,13.01,6171
AG  ,*,*,13.51,6233
AG  ,*,*,14.01,6295
AG  ,*,*,14.51,6356
AG  ,*,*,15.01,6418
AG  ,*,*,15.51,6479
AG  ,*,*,16.01,6541
AG  ,*,*,16.51,6602
AG  ,*,*,17.01,6664
AG  ,*,*,17.51,6725
AG  ,*,*,18.01,6787
AG  ,*,*,18.51,6848
AG  ,*,*,19.01,6910
AG  ,*,*,19.51,6971
AG  ,*,*,20.01,7096
AG  ,*,*,21.01,7220
AG  ,*,*,22.01,7344
AG  ,*,*,23.01,7468
AG  ,*,*,24.01,7593
AG  ,*,*,25.01,7717
AG  ,*,*,26.01,7841
AG  ,*,*,27.01,7966
AG  ,*,*,28.01,8090
AG  ,*,*,29.01,8214
AR  ,*,*,0,1566
AR  ,*,*,0.51,1813
AR  ,*,*,1.01,2060
AR  ,*,*,1.51,2308
AR  ,*,*,2.01,2555
AR  ,*,*,2.51,2802
AR  ,*,*,3.01,3050
AR  ,*,*,3.51,3297
AR  ,*,*,4.01,3544
AR  ,*,*,4.51,3792
AR  ,*,*,5.01,3965
AR  ,*,*,5.51,4139
AR  ,*,*,6.01,4312
AR  ,*,*,6.51,4486
AR  ,*,*,7.01,4659
AR  ,*,*,7.51,4833
AR  ,*,*,8.01,5006
AR  ,*,*,8.51,5180
AR  ,*,*,9.01,5353
AR  ,*,*,9.51,5527
AR  ,*,*,10.01,5802
AR  ,*,*,10.51,5864
AR  ,*,*,11.01,5925
AR  ,*,*,11.51,5987
AR  ,*,*,12.01,6048
AR  ,*,*,12.51,6110
AR  ,*,*,13.01,6171
AR  ,*,*,13.51,6233
AR  ,*,*,14.01,6295
AR  ,*,*,14.51,6356
AR  ,*,*,15.01,6418
AR  ,*,*,15.51,6479
AR  ,*,*,16.01,6541
AR  ,*,*,16.51,6602
AR  ,*,*,17.01,6664
AR  ,*,*,17.51,6725
AR  ,*,*,18.01,6787
AR  ,*,*,18.51,6848
AR  ,*,*,19.01,6910
AR  ,*,*,19.51,6971
AR  ,*,*,20.01,7096
AR  ,*,*,21.01,7220
AR  ,*,*,22.01,7344
AR  ,*,*,23.01,7468
AR  ,*,*,24.01,7593
AR  ,*,*,25.01,7717
AR  ,*,*,26.01,7841
AR  ,*,*,27.01,7966
AR  ,*,*,28.01,8090
AR  ,*,*,29.01,8214
AM  ,*,*,0,1566
AM  ,*,*,0.51,1813
AM  ,*,*,1.01,2060
AM  ,*,*,1.51,2308
AM  ,*,*,2.01,2555
AM  ,*,*,2.51,2802
AM  ,*,*,3.01,3050
AM  ,*,*,3.51,3297
AM  ,*,*,4.01,3544
AM  ,*,*,4.51,3792
AM  ,*,*,5.01,3965
AM  ,*,*,5.51,4139
AM  ,*,*,6.01,4312
AM  ,*,*,6.51,4486
AM  ,*,*,7.01,4659
AM  ,*,*,7.51,4833
AM  ,*,*,8.01,5006
AM  ,*,*,8.51,5180
AM  ,*,*,9.01,5353
AM  ,*,*,9.51,5527
AM  ,*,*,10.01,5802
AM  ,*,*,10.51,5864
AM  ,*,*,11.01,5925
AM  ,*,*,11.51,5987
AM  ,*,*,12.01,6048
AM  ,*,*,12.51,6110
AM  ,*,*,13.01,6171
AM  ,*,*,13.51,6233
AM  ,*,*,14.01,6295
AM  ,*,*,14.51,6356
AM  ,*,*,15.01,6418
AM  ,*,*,15.51,6479
AM  ,*,*,16.01,6541
AM  ,*,*,16.51,6602
AM  ,*,*,17.01,6664
AM  ,*,*,17.51,6725
AM  ,*,*,18.01,6787
AM  ,*,*,18.51,6848
AM  ,*,*,19.01,6910
AM  ,*,*,19.51,6971
AM  ,*,*,20.01,7096
AM  ,*,*,21.01,7220
AM  ,*,*,22.01,7344
AM  ,*,*,23.01,7468
AM  ,*,*,24.01,7593
AM  ,*,*,25.01,7717
AM  ,*,*,26.01,7841
AM  ,*,*,27.01,7966
AM  ,*,*,28.01,8090
AM  ,*,*,29.01,8214
AW  ,*,*,0,1566
AW  ,*,*,0.51,1813
AW  ,*,*,1.01,2060
AW  ,*,*,1.51,2308
AW  ,*,*,2.01,2555
AW  ,*,*,2.51,2802
AW  ,*,*,3.01,3050
AW  ,*,*,3.51,3297
AW  ,*,*,4.01,3544
AW  ,*,*,4.51,3792
AW  ,*,*,5.01,3965
AW  ,*,*,5.51,4139
AW  ,*,*,6.01,4312
AW  ,*,*,6.51,4486
AW  ,*,*,7.01,4659
AW  ,*,*,7.51,4833
AW  ,*,*,8.01,5006
AW  ,*,*,8.51,5180
AW  ,*,*,9.01,5353
AW  ,*,*,9.51,5527
AW  ,*,*,10.01,5802
AW  ,*,*,10.51,5864
AW  ,*,*,11.01,5925
AW  ,*,*,11.51,5987
AW  ,*,*,12.01,6048
AW  ,*,*,12.51,6110
AW  ,*,*,13.01,6171
AW  ,*,*,13.51,6233
AW  ,*,*,14.01,6295
AW  ,*,*,14.51,6356
AW  ,*,*,15.01,6418
AW  ,*,*,15.51,6479
AW  ,*,*,16.01,6541
AW  ,*,*,16.51,6602
AW  ,*,*,17.01,6664
AW  ,*,*,17.51,6725
AW  ,*,*,18.01,6787
AW  ,*,*,18.51,6848
AW  ,*,*,19.01,6910
AW  ,*,*,19.51,6971
AW  ,*,*,20.01,7096
AW  ,*,*,21.01,7220
AW  ,*,*,22.01,7344
AW  ,*,*,23.01,7468
AW  ,*,*,24.01,7593
AW  ,*,*,25.01,7717
AW  ,*,*,26.01,7841
AW  ,*,*,27.01,7966
AW  ,*,*,28.01,8090
AW  ,*,*,29.01,8214
AZ  ,*,*,0,1566
AZ  ,*,*,0.51,1813
AZ  ,*,*,1.01,2060
AZ  ,*,*,1.51,2308
AZ  ,*,*,2.01,2555
AZ  ,*,*,2.51,2802
AZ  ,*,*,3.01,3050
AZ  ,*,*,3.51,3297
AZ  ,*,*,4.01,3544
AZ  ,*,*,4.51,3792
AZ  ,*,*,5.01,3965
AZ  ,*,*,5.51,4139
AZ  ,*,*,6.01,4312
AZ  ,*,*,6.51,4486
AZ  ,*,*,7.01,4659
AZ  ,*,*,7.51,4833
AZ  ,*,*,8.01,5006
AZ  ,*,*,8.51,5180
AZ  ,*,*,9.01,5353
AZ  ,*,*,9.51,5527
AZ  ,*,*,10.01,5802
AZ  ,*,*,10.51,5864
AZ  ,*,*,11.01,5925
AZ  ,*,*,11.51,5987
AZ  ,*,*,12.01,6048
AZ  ,*,*,12.51,6110
AZ  ,*,*,13.01,6171
AZ  ,*,*,13.51,6233
AZ  ,*,*,14.01,6295
AZ  ,*,*,14.51,6356
AZ  ,*,*,15.01,6418
AZ  ,*,*,15.51,6479
AZ  ,*,*,16.01,6541
AZ  ,*,*,16.51,6602
AZ  ,*,*,17.01,6664
AZ  ,*,*,17.51,6725
AZ  ,*,*,18.01,6787
AZ  ,*,*,18.51,6848
AZ  ,*,*,19.01,6910
AZ  ,*,*,19.51,6971
AZ  ,*,*,20.01,7096
AZ  ,*,*,21.01,7220
AZ  ,*,*,22.01,7344
AZ  ,*,*,23.01,7468
AZ  ,*,*,24.01,7593
AZ  ,*,*,25.01,7717
AZ  ,*,*,26.01,7841
AZ  ,*,*,27.01,7966
AZ  ,*,*,28.01,8090
AZ  ,*,*,29.01,8214
BS  ,*,*,0,1566
BS  ,*,*,0.51,1813
BS  ,*,*,1.01,2060
BS  ,*,*,1.51,2308
BS  ,*,*,2.01,2555
BS  ,*,*,2.51,2802
BS  ,*,*,3.01,3050
BS  ,*,*,3.51,3297
BS  ,*,*,4.01,3544
BS  ,*,*,4.51,3792
BS  ,*,*,5.01,3965
BS  ,*,*,5.51,4139
BS  ,*,*,6.01,4312
BS  ,*,*,6.51,4486
BS  ,*,*,7.01,4659
BS  ,*,*,7.51,4833
BS  ,*,*,8.01,5006
BS  ,*,*,8.51,5180
BS  ,*,*,9.01,5353
BS  ,*,*,9.51,5527
BS  ,*,*,10.01,5802
BS  ,*,*,10.51,5864
BS  ,*,*,11.01,5925
BS  ,*,*,11.51,5987
BS  ,*,*,12.01,6048
BS  ,*,*,12.51,6110
BS  ,*,*,13.01,6171
BS  ,*,*,13.51,6233
BS  ,*,*,14.01,6295
BS  ,*,*,14.51,6356
BS  ,*,*,15.01,6418
BS  ,*,*,15.51,6479
BS  ,*,*,16.01,6541
BS  ,*,*,16.51,6602
BS  ,*,*,17.01,6664
BS  ,*,*,17.51,6725
BS  ,*,*,18.01,6787
BS  ,*,*,18.51,6848
BS  ,*,*,19.01,6910
BS  ,*,*,19.51,6971
BS  ,*,*,20.01,7096
BS  ,*,*,21.01,7220
BS  ,*,*,22.01,7344
BS  ,*,*,23.01,7468
BS  ,*,*,24.01,7593
BS  ,*,*,25.01,7717
BS  ,*,*,26.01,7841
BS  ,*,*,27.01,7966
BS  ,*,*,28.01,8090
BS  ,*,*,29.01,8214
BB  ,*,*,0,1566
BB  ,*,*,0.51,1813
BB  ,*,*,1.01,2060
BB  ,*,*,1.51,2308
BB  ,*,*,2.01,2555
BB  ,*,*,2.51,2802
BB  ,*,*,3.01,3050
BB  ,*,*,3.51,3297
BB  ,*,*,4.01,3544
BB  ,*,*,4.51,3792
BB  ,*,*,5.01,3965
BB  ,*,*,5.51,4139
BB  ,*,*,6.01,4312
BB  ,*,*,6.51,4486
BB  ,*,*,7.01,4659
BB  ,*,*,7.51,4833
BB  ,*,*,8.01,5006
BB  ,*,*,8.51,5180
BB  ,*,*,9.01,5353
BB  ,*,*,9.51,5527
BB  ,*,*,10.01,5802
BB  ,*,*,10.51,5864
BB  ,*,*,11.01,5925
BB  ,*,*,11.51,5987
BB  ,*,*,12.01,6048
BB  ,*,*,12.51,6110
BB  ,*,*,13.01,6171
BB  ,*,*,13.51,6233
BB  ,*,*,14.01,6295
BB  ,*,*,14.51,6356
BB  ,*,*,15.01,6418
BB  ,*,*,15.51,6479
BB  ,*,*,16.01,6541
BB  ,*,*,16.51,6602
BB  ,*,*,17.01,6664
BB  ,*,*,17.51,6725
BB  ,*,*,18.01,6787
BB  ,*,*,18.51,6848
BB  ,*,*,19.01,6910
BB  ,*,*,19.51,6971
BB  ,*,*,20.01,7096
BB  ,*,*,21.01,7220
BB  ,*,*,22.01,7344
BB  ,*,*,23.01,7468
BB  ,*,*,24.01,7593
BB  ,*,*,25.01,7717
BB  ,*,*,26.01,7841
BB  ,*,*,27.01,7966
BB  ,*,*,28.01,8090
BB  ,*,*,29.01,8214
BY  ,*,*,0,1566
BY  ,*,*,0.51,1813
BY  ,*,*,1.01,2060
BY  ,*,*,1.51,2308
BY  ,*,*,2.01,2555
BY  ,*,*,2.51,2802
BY  ,*,*,3.01,3050
BY  ,*,*,3.51,3297
BY  ,*,*,4.01,3544
BY  ,*,*,4.51,3792
BY  ,*,*,5.01,3965
BY  ,*,*,5.51,4139
BY  ,*,*,6.01,4312
BY  ,*,*,6.51,4486
BY  ,*,*,7.01,4659
BY  ,*,*,7.51,4833
BY  ,*,*,8.01,5006
BY  ,*,*,8.51,5180
BY  ,*,*,9.01,5353
BY  ,*,*,9.51,5527
BY  ,*,*,10.01,5802
BY  ,*,*,10.51,5864
BY  ,*,*,11.01,5925
BY  ,*,*,11.51,5987
BY  ,*,*,12.01,6048
BY  ,*,*,12.51,6110
BY  ,*,*,13.01,6171
BY  ,*,*,13.51,6233
BY  ,*,*,14.01,6295
BY  ,*,*,14.51,6356
BY  ,*,*,15.01,6418
BY  ,*,*,15.51,6479
BY  ,*,*,16.01,6541
BY  ,*,*,16.51,6602
BY  ,*,*,17.01,6664
BY  ,*,*,17.51,6725
BY  ,*,*,18.01,6787
BY  ,*,*,18.51,6848
BY  ,*,*,19.01,6910
BY  ,*,*,19.51,6971
BY  ,*,*,20.01,7096
BY  ,*,*,21.01,7220
BY  ,*,*,22.01,7344
BY  ,*,*,23.01,7468
BY  ,*,*,24.01,7593
BY  ,*,*,25.01,7717
BY  ,*,*,26.01,7841
BY  ,*,*,27.01,7966
BY  ,*,*,28.01,8090
BY  ,*,*,29.01,8214
BZ  ,*,*,0,1566
BZ  ,*,*,0.51,1813
BZ  ,*,*,1.01,2060
BZ  ,*,*,1.51,2308
BZ  ,*,*,2.01,2555
BZ  ,*,*,2.51,2802
BZ  ,*,*,3.01,3050
BZ  ,*,*,3.51,3297
BZ  ,*,*,4.01,3544
BZ  ,*,*,4.51,3792
BZ  ,*,*,5.01,3965
BZ  ,*,*,5.51,4139
BZ  ,*,*,6.01,4312
BZ  ,*,*,6.51,4486
BZ  ,*,*,7.01,4659
BZ  ,*,*,7.51,4833
BZ  ,*,*,8.01,5006
BZ  ,*,*,8.51,5180
BZ  ,*,*,9.01,5353
BZ  ,*,*,9.51,5527
BZ  ,*,*,10.01,5802
BZ  ,*,*,10.51,5864
BZ  ,*,*,11.01,5925
BZ  ,*,*,11.51,5987
BZ  ,*,*,12.01,6048
BZ  ,*,*,12.51,6110
BZ  ,*,*,13.01,6171
BZ  ,*,*,13.51,6233
BZ  ,*,*,14.01,6295
BZ  ,*,*,14.51,6356
BZ  ,*,*,15.01,6418
BZ  ,*,*,15.51,6479
BZ  ,*,*,16.01,6541
BZ  ,*,*,16.51,6602
BZ  ,*,*,17.01,6664
BZ  ,*,*,17.51,6725
BZ  ,*,*,18.01,6787
BZ  ,*,*,18.51,6848
BZ  ,*,*,19.01,6910
BZ  ,*,*,19.51,6971
BZ  ,*,*,20.01,7096
BZ  ,*,*,21.01,7220
BZ  ,*,*,22.01,7344
BZ  ,*,*,23.01,7468
BZ  ,*,*,24.01,7593
BZ  ,*,*,25.01,7717
BZ  ,*,*,26.01,7841
BZ  ,*,*,27.01,7966
BZ  ,*,*,28.01,8090
BZ  ,*,*,29.01,8214
BJ  ,*,*,0,1566
BJ  ,*,*,0.51,1813
BJ  ,*,*,1.01,2060
BJ  ,*,*,1.51,2308
BJ  ,*,*,2.01,2555
BJ  ,*,*,2.51,2802
BJ  ,*,*,3.01,3050
BJ  ,*,*,3.51,3297
BJ  ,*,*,4.01,3544
BJ  ,*,*,4.51,3792
BJ  ,*,*,5.01,3965
BJ  ,*,*,5.51,4139
BJ  ,*,*,6.01,4312
BJ  ,*,*,6.51,4486
BJ  ,*,*,7.01,4659
BJ  ,*,*,7.51,4833
BJ  ,*,*,8.01,5006
BJ  ,*,*,8.51,5180
BJ  ,*,*,9.01,5353
BJ  ,*,*,9.51,5527
BJ  ,*,*,10.01,5802
BJ  ,*,*,10.51,5864
BJ  ,*,*,11.01,5925
BJ  ,*,*,11.51,5987
BJ  ,*,*,12.01,6048
BJ  ,*,*,12.51,6110
BJ  ,*,*,13.01,6171
BJ  ,*,*,13.51,6233
BJ  ,*,*,14.01,6295
BJ  ,*,*,14.51,6356
BJ  ,*,*,15.01,6418
BJ  ,*,*,15.51,6479
BJ  ,*,*,16.01,6541
BJ  ,*,*,16.51,6602
BJ  ,*,*,17.01,6664
BJ  ,*,*,17.51,6725
BJ  ,*,*,18.01,6787
BJ  ,*,*,18.51,6848
BJ  ,*,*,19.01,6910
BJ  ,*,*,19.51,6971
BJ  ,*,*,20.01,7096
BJ  ,*,*,21.01,7220
BJ  ,*,*,22.01,7344
BJ  ,*,*,23.01,7468
BJ  ,*,*,24.01,7593
BJ  ,*,*,25.01,7717
BJ  ,*,*,26.01,7841
BJ  ,*,*,27.01,7966
BJ  ,*,*,28.01,8090
BJ  ,*,*,29.01,8214
BM  ,*,*,0,1566
BM  ,*,*,0.51,1813
BM  ,*,*,1.01,2060
BM  ,*,*,1.51,2308
BM  ,*,*,2.01,2555
BM  ,*,*,2.51,2802
BM  ,*,*,3.01,3050
BM  ,*,*,3.51,3297
BM  ,*,*,4.01,3544
BM  ,*,*,4.51,3792
BM  ,*,*,5.01,3965
BM  ,*,*,5.51,4139
BM  ,*,*,6.01,4312
BM  ,*,*,6.51,4486
BM  ,*,*,7.01,4659
BM  ,*,*,7.51,4833
BM  ,*,*,8.01,5006
BM  ,*,*,8.51,5180
BM  ,*,*,9.01,5353
BM  ,*,*,9.51,5527
BM  ,*,*,10.01,5802
BM  ,*,*,10.51,5864
BM  ,*,*,11.01,5925
BM  ,*,*,11.51,5987
BM  ,*,*,12.01,6048
BM  ,*,*,12.51,6110
BM  ,*,*,13.01,6171
BM  ,*,*,13.51,6233
BM  ,*,*,14.01,6295
BM  ,*,*,14.51,6356
BM  ,*,*,15.01,6418
BM  ,*,*,15.51,6479
BM  ,*,*,16.01,6541
BM  ,*,*,16.51,6602
BM  ,*,*,17.01,6664
BM  ,*,*,17.51,6725
BM  ,*,*,18.01,6787
BM  ,*,*,18.51,6848
BM  ,*,*,19.01,6910
BM  ,*,*,19.51,6971
BM  ,*,*,20.01,7096
BM  ,*,*,21.01,7220
BM  ,*,*,22.01,7344
BM  ,*,*,23.01,7468
BM  ,*,*,24.01,7593
BM  ,*,*,25.01,7717
BM  ,*,*,26.01,7841
BM  ,*,*,27.01,7966
BM  ,*,*,28.01,8090
BM  ,*,*,29.01,8214
BT  ,*,*,0,1566
BT  ,*,*,0.51,1813
BT  ,*,*,1.01,2060
BT  ,*,*,1.51,2308
BT  ,*,*,2.01,2555
BT  ,*,*,2.51,2802
BT  ,*,*,3.01,3050
BT  ,*,*,3.51,3297
BT  ,*,*,4.01,3544
BT  ,*,*,4.51,3792
BT  ,*,*,5.01,3965
BT  ,*,*,5.51,4139
BT  ,*,*,6.01,4312
BT  ,*,*,6.51,4486
BT  ,*,*,7.01,4659
BT  ,*,*,7.51,4833
BT  ,*,*,8.01,5006
BT  ,*,*,8.51,5180
BT  ,*,*,9.01,5353
BT  ,*,*,9.51,5527
BT  ,*,*,10.01,5802
BT  ,*,*,10.51,5864
BT  ,*,*,11.01,5925
BT  ,*,*,11.51,5987
BT  ,*,*,12.01,6048
BT  ,*,*,12.51,6110
BT  ,*,*,13.01,6171
BT  ,*,*,13.51,6233
BT  ,*,*,14.01,6295
BT  ,*,*,14.51,6356
BT  ,*,*,15.01,6418
BT  ,*,*,15.51,6479
BT  ,*,*,16.01,6541
BT  ,*,*,16.51,6602
BT  ,*,*,17.01,6664
BT  ,*,*,17.51,6725
BT  ,*,*,18.01,6787
BT  ,*,*,18.51,6848
BT  ,*,*,19.01,6910
BT  ,*,*,19.51,6971
BT  ,*,*,20.01,7096
BT  ,*,*,21.01,7220
BT  ,*,*,22.01,7344
BT  ,*,*,23.01,7468
BT  ,*,*,24.01,7593
BT  ,*,*,25.01,7717
BT  ,*,*,26.01,7841
BT  ,*,*,27.01,7966
BT  ,*,*,28.01,8090
BT  ,*,*,29.01,8214
BQ  ,*,*,0,1566
BQ  ,*,*,0.51,1813
BQ  ,*,*,1.01,2060
BQ  ,*,*,1.51,2308
BQ  ,*,*,2.01,2555
BQ  ,*,*,2.51,2802
BQ  ,*,*,3.01,3050
BQ  ,*,*,3.51,3297
BQ  ,*,*,4.01,3544
BQ  ,*,*,4.51,3792
BQ  ,*,*,5.01,3965
BQ  ,*,*,5.51,4139
BQ  ,*,*,6.01,4312
BQ  ,*,*,6.51,4486
BQ  ,*,*,7.01,4659
BQ  ,*,*,7.51,4833
BQ  ,*,*,8.01,5006
BQ  ,*,*,8.51,5180
BQ  ,*,*,9.01,5353
BQ  ,*,*,9.51,5527
BQ  ,*,*,10.01,5802
BQ  ,*,*,10.51,5864
BQ  ,*,*,11.01,5925
BQ  ,*,*,11.51,5987
BQ  ,*,*,12.01,6048
BQ  ,*,*,12.51,6110
BQ  ,*,*,13.01,6171
BQ  ,*,*,13.51,6233
BQ  ,*,*,14.01,6295
BQ  ,*,*,14.51,6356
BQ  ,*,*,15.01,6418
BQ  ,*,*,15.51,6479
BQ  ,*,*,16.01,6541
BQ  ,*,*,16.51,6602
